State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Pollutant_Year
6,71,8001,88101,1,34.26464,-116.86147,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,7,23,N,7,31,0,3,0.0,0.0,Certification not required,0,3.828571,3.53021,8.7,2025-01-06 00:00,8.2,2025-01-13 00:00,4.4,2025-03-26 00:00,3.2,2025-03-02 00:00,,,,,8.7,8.7,8.7,8.7,8.2,3.2,0.0,Big Bear,"501 W. VALLEY BLVD., BIG BEAR CITY,",CA,San Bernardino,Big Bear City,"Riverside-San Bernardino-Ontario, CA",2025-06-27,2024
6,71,8001,88101,3,34.26464,-116.86147,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,143,39,N,143,365,0,0,0.0,0.0,Certification not required,0,5.369231,2.994696,19.2,2025-01-01 00:00,15.3,2025-01-05 00:00,14.8,2025-01-02 00:00,14.6,2025-03-31 00:00,,,,,15.3,14.8,11.3,8.9,6.4,4.8,2.4,Big Bear,"501 W. VALLEY BLVD., BIG BEAR CITY,",CA,San Bernardino,Big Bear City,"Riverside-San Bernardino-Ontario, CA",2025-07-22,2024
6,71,9002,44201,1,34.06957,-116.38893,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1999,32,N,115,365,0,0,3.0,3.0,Certification not required,0,0.051304,0.007678,0.073,2025-04-10 14:00,0.073,2025-04-11 11:00,0.071,2025-04-08 14:00,0.07,2025-04-21 11:00,,,,,0.073,0.071,0.069,0.062,0.055,0.049,0.044,Joshua Tree NP,JOSHUA TREE NATIONAL MONUMENT,CA,San Bernardino,,"Riverside-San Bernardino-Ontario, CA",2025-07-25,2015
6,71,9004,88101,1,34.106678,-117.274063,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,2.0,2.0,Certification not required,0,13.543333,12.077671,49.6,2025-01-04 00:00,46.8,2025-01-01 00:00,35.2,2025-01-19 00:00,32.5,2025-01-31 00:00,,,,,49.6,49.6,46.8,35.2,15.0,10.4,4.9,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",CA,San Bernardino,San Bernardino,"Riverside-San Bernardino-Ontario, CA",2025-06-27,2024
6,73,77,88101,3,32.6509,-116.365,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,183,50,N,183,365,0,0,0.0,0.0,Certification not required,0,5.613661,3.331531,27.8,2025-01-25 00:00,14.8,2025-01-24 00:00,13.5,2025-06-23 00:00,12.9,2025-06-22 00:00,,,,,14.8,12.9,10.9,9.5,7.5,5.0,2.1,Campo Indian Reservation,"Campo Kumeyaay Nation, 36190 Church Rd, Ste 4, Campo, CA 91906",CA,San Diego,Campo,"San Diego-Carlsbad, CA",2025-07-09,2024
6,73,1022,88101,1,32.789565,-116.944308,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,52,42,N,51,122,0,0,1.0,1.0,Certification not required,0,8.371154,5.218381,36.4,2025-01-01 00:00,16.8,2025-01-04 00:00,16.4,2025-01-02 00:00,13.5,2025-01-19 00:00,,,,,36.4,16.8,16.4,13.1,9.7,7.6,4.2,El Cajon - Lexington Elementary School,533 First Street,CA,San Diego,El Cajon,"San Diego-Carlsbad, CA",2025-07-16,2024
6,73,1201,88101,1,33.362593,-117.09023,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,7.911111,3.309654,16.4,2025-01-01 00:00,16.2,2025-01-25 00:00,15.4,2025-01-31 00:00,15.2,2025-02-01 00:00,,,,,16.4,16.2,14.3,12.5,9.9,7.3,4.2,Pala Airpad,"10848 HWY 76, PALA, CA 92059",CA,San Diego,Pala,"San Diego-Carlsbad, CA",2025-06-26,2024
6,73,9991,44201,1,32.725189,-116.36441,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1537,24,N,86,365,0,0,0.0,0.0,Certification not required,0,0.051616,0.006784,0.067,2025-02-24 14:00,0.066,2025-03-21 11:00,0.065,2025-02-25 14:00,0.065,2025-04-09 14:00,,,,,0.067,0.066,0.065,0.062,0.057,0.05,0.043,La Posta Band of Indians,8 Crestwood Rd,CA,San Diego,Boulevard,"San Diego-Carlsbad, CA",2025-07-05,2015
6,77,1003,88101,3,37.961578,-121.281414,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,86,24,N,86,365,0,0,0.0,0.0,Certification not required,0,10.39186,6.938049,31.4,2025-01-01 00:00,29.1,2025-01-23 00:00,28.1,2025-01-09 00:00,27.5,2025-01-24 00:00,,,,,31.4,29.1,24.2,21.1,14.4,8.3,3.6,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",CA,San Joaquin,Stockton,"Stockton-Lodi, CA",2025-07-25,2024
6,77,3005,44201,1,37.682635,-121.442495,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1450,23,N,85,365,0,0,0.0,0.0,Certification not required,0,0.037153,0.005752,0.05,2025-03-25 11:00,0.048,2025-03-20 10:00,0.047,2025-03-24 12:00,0.046,2025-03-17 10:00,,,,,0.05,0.048,0.046,0.043,0.042,0.037,0.028,Tracy-Airport,"5749 S. TRACY BLVD., TRACY",CA,San Joaquin,Tracy,"Stockton-Lodi, CA",2025-06-30,2015
6,79,2004,88101,1,35.02083,-120.56388,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,8.572222,2.95365,18.1,2025-03-21 00:00,17.7,2025-03-22 00:00,16.2,2025-03-15 00:00,14.2,2025-03-28 00:00,,,,,18.1,17.7,13.9,12.3,10.5,8.2,5.3,Mesa2,"1300 GUADALUPE RD., NIPOMO, CA., 93444",CA,San Luis Obispo,Nipomo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2024
6,79,2007,88101,1,35.04673,-120.58777,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,6.181111,3.065388,13.1,2025-03-15 00:00,13.0,2025-03-21 00:00,12.6,2025-03-28 00:00,12.4,2025-03-22 00:00,,,,,13.1,13.0,11.6,10.6,8.5,5.7,2.2,CDF,"2391 Willow Road, Arroyo Grande, California",CA,San Luis Obispo,Arroyo Grande,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2024
6,79,2020,88101,1,35.259502,-120.64472,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,4.858889,2.409993,11.4,2025-03-15 00:00,11.2,2025-01-19 00:00,10.9,2025-01-23 00:00,10.3,2025-01-22 00:00,,,,,11.4,11.2,9.8,7.8,6.3,4.7,1.8,SLO Roberto,3433 Roberto Ct.,CA,San Luis Obispo,San Luis Obispo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2024
6,79,3003,44201,1,35.361589,-120.836819,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1517,24,N,88,365,0,0,0.0,0.0,Certification not required,0,0.038795,0.003986,0.048,2025-03-10 11:00,0.047,2025-01-23 12:00,0.045,2025-03-06 10:00,0.045,2025-03-11 11:00,,,,,0.048,0.047,0.045,0.044,0.042,0.038,0.034,Morro Bay Kings Ave,492 Kings Ave.,CA,San Luis Obispo,Morro Bay,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2015
6,79,8002,88101,3,35.49453,-120.66617,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,86,24,N,86,365,0,0,0.0,0.0,Certification not required,0,7.795349,2.996072,16.5,2025-01-22 00:00,15.0,2025-01-18 00:00,14.7,2025-01-19 00:00,13.8,2025-01-21 00:00,,,,,16.5,15.0,12.8,11.2,9.7,7.7,4.8,Atascadero,"5599 Traffic Way, Atascadero CA",CA,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2024
6,79,8006,44201,1,35.35472,-120.04019,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1525,24,N,89,365,0,0,0.0,0.0,Certification not required,0,0.041247,0.00436,0.051,2025-02-23 10:00,0.051,2025-03-25 11:00,0.049,2025-02-28 10:00,0.049,2025-03-01 09:00,,,,,0.051,0.051,0.049,0.047,0.044,0.041,0.035,Carrizo Plains,9640 CARRIZO HIGHWAY,CA,San Luis Obispo,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2025-06-30,2015
6,83,11,88101,3,34.427775,-119.691218,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,10.122222,2.339825,15.7,2025-01-19 00:00,15.5,2025-03-16 00:00,15.3,2025-01-01 00:00,14.7,2025-01-20 00:00,,,,,15.7,15.5,14.2,12.8,11.6,10.0,7.0,Santa Barbara,700 E. CANON PERDIDO,CA,Santa Barbara,Santa Barbara,"Santa Maria-Santa Barbara, CA",2025-05-21,2024
6,83,1009,88101,1,34.890667,-120.432844,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,3.587778,2.340836,10.4,2025-01-01 00:00,10.2,2025-01-20 00:00,9.3,2025-03-16 00:00,8.2,2025-01-19 00:00,,,,,10.4,10.2,7.7,6.3,4.9,3.7,0.5,Santa Maria,"3700 Orcutt Rd. Santa Maria, CA 93455",CA,Santa Barbara,Orcutt,"Santa Maria-Santa Barbara, CA",2025-06-04,2024
6,83,1021,44201,1,34.403052,-119.457914,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1210,19,N,71,365,0,0,0.0,0.0,Certification not required,0,0.019282,0.003423,0.028,2025-02-27 10:00,0.027,2025-01-20 20:00,0.025,2025-01-23 11:00,0.025,2025-01-24 09:00,,,,,0.028,0.027,0.025,0.024,0.022,0.019,0.015,Carpinteria,"GOBERNADOR RD, CARPINTERIA",CA,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2025-05-21,2015
6,83,2004,88101,1,34.63782,-120.4575,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,6.523333,2.282471,12.7,2025-03-15 00:00,12.2,2025-03-16 00:00,11.9,2025-01-19 00:00,10.5,2025-01-25 00:00,,,,,12.7,12.2,10.2,9.3,8.3,6.4,3.4,Lompoc H Street,"128 S 'H' ST, LOMPOC",CA,Santa Barbara,Lompoc,"Santa Maria-Santa Barbara, CA",2025-06-04,2024
6,83,2011,88101,1,34.44551,-119.8284,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,4.17,2.105981,10.3,2025-03-16 00:00,9.2,2025-03-23 00:00,8.7,2025-03-22 00:00,8.5,2025-03-24 00:00,,,,,10.3,9.2,8.2,7.4,5.3,4.0,1.9,Goleta,"380 N FAIRVIEW AVENUE, GOLETA",CA,Santa Barbara,Goleta,"Santa Maria-Santa Barbara, CA",2025-05-09,2024
6,83,3001,88101,1,34.605819,-120.075069,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,4.312222,1.924813,10.2,2025-03-16 00:00,9.3,2025-03-15 00:00,8.6,2025-01-20 00:00,8.2,2025-01-19 00:00,,,,,10.2,9.3,8.0,6.9,5.3,4.2,2.0,Santa Ynez,"900 AIRPORT RD., SANTA YNEZ",CA,Santa Barbara,,"Santa Maria-Santa Barbara, CA",2025-05-09,2024
6,83,9001,88101,1,34.39424,-119.514721,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,3.232222,1.945252,8.3,2025-03-23 00:00,8.1,2025-03-16 00:00,7.9,2025-03-22 00:00,7.1,2025-03-24 00:00,,,,,8.3,8.1,6.3,6.0,4.4,3.2,0.7,,5351 Carpinteria Avenue,CA,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2025-05-21,2024
6,87,7,88101,3,36.98332,-121.98822,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,180,49,N,180,365,0,0,0.0,0.0,Certification not required,0,5.001111,2.266688,12.1,2025-03-15 00:00,11.9,2025-05-06 00:00,11.4,2025-05-05 00:00,10.4,2025-06-01 00:00,,,,,11.9,10.4,9.0,8.2,6.4,4.8,2.4,Santa Cruz,960 Bostwick Lane,CA,Santa Cruz,Live Oak,"Santa Cruz-Watsonville, CA",2025-07-23,2024
6,87,1005,88101,3,37.06315,-122.083092,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,174,48,N,174,365,0,0,0.0,0.0,Certification not required,0,6.192529,4.165424,19.9,2025-01-23 00:00,19.4,2025-01-15 00:00,17.9,2025-01-28 00:00,17.7,2025-01-17 00:00,,,,,19.4,17.7,15.5,12.9,8.0,5.1,2.2,San Lorenzo Valley Middle School,"7179 Hacienda Way, Felton CA 95018",CA,Santa Cruz,,"Santa Cruz-Watsonville, CA",2025-07-23,2024
6,89,4,88101,1,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,13,42,N,13,31,0,0,0.0,0.0,Certification not required,0,3.292308,1.806683,6.8,2025-05-25 00:00,5.9,2025-01-01 00:00,4.4,2025-03-26 00:00,4.3,2025-05-01 00:00,,,,,6.8,6.8,6.8,5.9,4.3,3.2,1.0,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",CA,Shasta,Redding,"Redding, CA",2025-07-16,2024
6,89,4,88101,3,40.55013,-122.38092,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,4.817778,3.112302,15.2,2025-01-30 00:00,15.1,2025-01-31 00:00,14.8,2025-01-29 00:00,12.3,2025-01-15 00:00,,,,,15.2,15.1,11.6,8.8,6.0,3.9,1.7,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",CA,Shasta,Redding,"Redding, CA",2025-06-23,2024
6,89,3003,44201,1,40.53999,-121.57646,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,2031,33,N,119,365,0,0,0.0,0.0,Certification not required,0,0.044429,0.004395,0.056,2025-04-13 09:00,0.055,2025-04-18 12:00,0.054,2025-03-11 13:00,0.053,2025-04-14 09:00,,,,,0.055,0.054,0.051,0.051,0.048,0.044,0.039,Lassen Volcanic NP,"MANZANITA LAKE RS, LASSEN VOLCANIC NP",CA,Shasta,,"Redding, CA",2025-07-25,2015
6,95,3003,44201,1,38.35655,-121.94986,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1515,24,N,88,365,0,0,0.0,0.0,Certification not required,0,0.036295,0.005442,0.049,2025-03-10 11:00,0.044,2025-03-11 10:00,0.044,2025-03-17 09:00,0.043,2025-02-13 07:00,,,,,0.049,0.044,0.043,0.042,0.04,0.037,0.029,Vacaville-Ulatis Drive,"2012 ULATIS DRIVE, VACAVILLE",CA,Solano,Vacaville,"Vallejo-Fairfield, CA",2025-06-25,2015
6,99,5,88101,3,37.642165,-120.994212,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,8.26,6.392425,27.7,2025-01-24 00:00,27.1,2025-01-09 00:00,26.0,2025-01-01 00:00,24.9,2025-01-10 00:00,,,,,27.1,26.0,23.0,19.1,10.3,6.2,2.5,Modesto-14th Street,"814 14TH ST., MODESTO",CA,Stanislaus,Modesto,"Modesto, CA",2025-07-31,2024
6,99,6,88101,3,37.488317,-120.836008,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,85,23,N,85,365,0,0,0.0,0.0,Certification not required,0,9.507059,6.549478,25.1,2025-01-10 00:00,24.3,2025-01-09 00:00,24.0,2025-01-24 00:00,23.9,2025-02-01 00:00,,,,,25.1,24.3,23.5,19.4,14.2,7.3,2.7,Turlock," 900 S MINARET STREET, TURLOCK, CA",CA,Stanislaus,Turlock,"Modesto, CA",2025-07-01,2024
6,101,3,88101,3,39.138773,-121.618549,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,58,16,N,58,365,0,0,0.0,0.0,Certification not required,0,8.812069,7.016649,26.2,2025-01-18 00:00,25.7,2025-01-19 00:00,23.7,2025-01-17 00:00,23.0,2025-01-30 00:00,,,,,26.2,25.7,23.7,20.0,12.1,6.9,1.5,Yuba City,"773 ALMOND ST, YUBA CITY",CA,Sutter,Yuba City,"Yuba City, CA",2025-07-24,2024
6,101,3,88101,4,39.138773,-121.618549,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,10.644068,6.862649,27.4,2025-01-18 00:00,26.7,2025-01-19 00:00,25.8,2025-01-17 00:00,23.8,2025-01-30 00:00,,,,,27.4,26.7,25.8,22.6,13.6,8.6,3.6,Yuba City,"773 ALMOND ST, YUBA CITY",CA,Sutter,Yuba City,"Yuba City, CA",2025-07-24,2024
6,103,7,88101,3,40.17093,-122.25556,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,4.235556,3.326243,17.7,2025-01-30 00:00,16.1,2025-01-31 00:00,12.2,2025-01-29 00:00,12.1,2025-01-01 00:00,,,,,17.7,16.1,11.9,7.8,5.7,3.5,1.1,Red Bluff-Walnut St. District Office,"1834 Walnut Street, Red Bluff, CA 96080",CA,Tehama,Red Bluff,"Red Bluff, CA",2025-06-26,2024
6,107,9,88101,1,36.48947,-118.82915,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,2.736667,3.182989,11.8,2025-01-20 00:00,9.7,2025-04-16 00:00,9.6,2025-01-19 00:00,9.5,2025-04-11 00:00,,,,,9.7,9.6,9.3,7.7,4.7,1.9,-0.6,Sequoia & Kings Canyon NPs - Ash Mountain,SEQUOIA & KINGS CANYON NP,CA,Tulare,,"Visalia-Porterville, CA",2025-07-25,2024
6,107,2003,88101,3,36.30815,-119.3129,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,89,24,N,89,365,0,0,0.0,0.0,Certification not required,0,12.3,8.453402,33.8,2025-01-18 00:00,32.4,2025-01-20 00:00,32.2,2025-01-01 00:00,31.9,2025-01-19 00:00,,,,,33.8,32.4,30.9,27.1,17.0,10.6,3.4,Visalia-W. Ashland Avenue,"2005 West Ashland Avenue, Suite G, Visalia, CA, 93277",CA,Tulare,Visalia,"Visalia-Porterville, CA",2025-07-23,2024
6,111,7,88101,3,34.210169,-118.870509,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,145,40,N,145,365,0,0,0.0,0.0,Certification not required,0,5.541379,3.215945,14.5,2025-05-22 00:00,11.7,2025-01-18 00:00,11.3,2025-04-22 00:00,11.1,2025-01-19 00:00,,,,,11.7,11.3,10.5,9.8,8.0,5.5,1.4,Thousand Oaks,"2323 Moorpark Road, Thousand Oaks, CA  91360",CA,Ventura,Thousand Oaks,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,111,9,88101,3,34.404281,-118.80998,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,139,38,N,139,365,0,0,1.0,1.0,Certification not required,0,4.453237,4.354047,43.1,2025-01-22 00:00,11.0,2025-04-22 00:00,10.6,2025-05-22 00:00,9.8,2025-05-23 00:00,,,,,11.0,10.6,8.7,8.1,6.5,3.8,0.4,Piru - Pacific,"3301 PACIFIC AVENUE, PIRU, CA  93040",CA,Ventura,Piru,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,111,1004,88101,3,34.44806,-119.2313,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,145,40,N,145,365,0,0,0.0,0.0,Certification not required,0,4.033793,2.711504,16.4,2025-01-22 00:00,11.8,2025-05-22 00:00,11.2,2025-05-23 00:00,11.0,2025-05-24 00:00,,,,,11.8,11.2,8.7,7.6,5.8,3.6,1.1,Ojai - East Ojai Ave,"1201 E. OJAI AVENUE, OJAI, CA  93023",CA,Ventura,Ojai,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,111,2002,88101,3,34.276316,-118.683685,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,147,40,N,147,365,0,0,0.0,0.0,Certification not required,0,6.602721,3.464733,15.5,2025-04-13 00:00,14.4,2025-04-30 00:00,13.8,2025-05-23 00:00,13.7,2025-05-16 00:00,,,,,14.4,13.8,12.5,11.5,9.2,6.6,2.3,Simi Valley-Cochran Street,"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",CA,Ventura,Simi Valley,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,111,2002,88101,4,34.276316,-118.683685,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,146,40,N,146,365,0,0,0.0,0.0,Certification not required,0,6.680822,3.703555,14.8,2025-05-16 00:00,14.7,2025-04-13 00:00,14.6,2025-04-30 00:00,13.7,2025-04-14 00:00,,,,,14.7,14.6,12.8,11.2,9.6,7.0,1.7,Simi Valley-Cochran Street,"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",CA,Ventura,Simi Valley,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,111,3001,88101,3,34.25239,-119.143182,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,146,40,N,146,365,0,0,1.0,1.0,Certification not required,0,6.410274,4.547538,45.3,2025-01-22 00:00,14.7,2025-05-22 00:00,13.7,2025-05-21 00:00,13.5,2025-05-10 00:00,,,,,14.7,13.7,11.6,10.5,8.4,6.0,2.0,El Rio-Rio Mesa School #2,"545 CENTRAL AVENUE, OXNARD, CA  93030",CA,Ventura,,"Oxnard-Thousand Oaks-Ventura, CA",2025-07-29,2024
6,113,1003,88101,3,38.66121,-121.73269,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,9.784444,5.106878,25.5,2025-01-10 00:00,21.7,2025-01-19 00:00,21.5,2025-01-15 00:00,21.5,2025-02-01 00:00,,,,,25.5,21.7,20.6,19.0,12.0,7.8,5.3,Woodland-Gibson Road,"41929 E. GIBSON ROAD, WOODLAND",CA,Yolo,Woodland,"Sacramento--Roseville--Arden-Arcade, CA",2025-06-25,2024
8,1,10,88101,2,39.8281,-104.93647,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,2,0.0,0.0,Certification not required,0,6.36,3.103178,12.2,2025-02-18 00:00,10.6,2025-01-19 00:00,9.5,2025-01-07 00:00,8.8,2025-02-12 00:00,,,,,12.2,12.2,12.2,10.6,8.8,6.6,2.6,Birch Street,7275 Birch St,CO,Adams,Commerce City,"Denver-Aurora-Lakewood, CO",2025-05-27,2024
